lon,lat,predicted_label_2019,predicted_label_2024,changed
109.7898,0.0247,Shrubland/Agriculture,Shrubland/Agriculture,False
109.8123,0.0247,Forest,Forest,False
109.8797,0.0247,Forest,Forest,False
109.8887,0.0247,Forest,Forest,False
109.9066,0.0247,Forest,Forest,False
110.0773,0.0247,Forest,Forest,False
110.1222,0.0247,Forest,Shrubland/Agriculture,True
110.1716,0.0247,Forest,Forest,False
110.2031,0.0247,Forest,Forest,False
109.6641,0.0292,Forest,Shrubland/Agriculture,True
109.7315,0.0292,Forest,Shrubland/Agriculture,True
109.7674,0.0292,Forest,Shrubland/Agriculture,True
109.8258,0.0292,Forest,Shrubland/Agriculture,True
109.8348,0.0292,Forest,Shrubland/Agriculture,True
109.8797,0.0292,Forest,Forest,False
110.1806,0.0292,Forest,Forest,False
109.6686,0.0337,Forest,Shrubland/Agriculture,True
110.0953,0.0337,Built-up,Built-up,False
110.0998,0.0337,Built-up,Built-up,False
110.1492,0.0337,Forest,Forest,False
110.1806,0.0337,Forest,Forest,False
109.6686,0.0382,Forest,Forest,False
109.8078,0.0382,Forest,Forest,False
109.8348,0.0382,Forest,Forest,False
110.0638,0.0382,Forest,Forest,False
110.0773,0.0382,Forest,Forest,False
110.1222,0.0382,Forest,Forest,False
110.1267,0.0382,Forest,Forest,False
110.2076,0.0382,Forest,Forest,False
109.7,0.0427,Forest,Forest,False
109.727,0.0427,Forest,Forest,False
109.8617,0.0427,Forest,Shrubland/Agriculture,True
110.0414,0.0427,Forest,Forest,False
110.0549,0.0427,Forest,Forest,False
110.1267,0.0427,Forest,Forest,False
110.1357,0.0427,Forest,Forest,False
110.2031,0.0427,Forest,Forest,False
109.691,0.0472,Forest,Shrubland/Agriculture,True
109.6955,0.0472,Forest,Shrubland/Agriculture,True
109.7135,0.0472,Forest,Forest,False
109.727,0.0472,Forest,Forest,False
109.9965,0.0472,Shrubland/Agriculture,Forest,True
110.0144,0.0472,Forest,Shrubland/Agriculture,True
110.0549,0.0472,Forest,Forest,False
110.0728,0.0472,Forest,Forest,False
110.1402,0.0472,Forest,Forest,False
109.6776,0.0517,Forest,Forest,False
109.7449,0.0517,Forest,Forest,False
109.7943,0.0517,Forest,Forest,False
109.8348,0.0517,Forest,Forest,False
110.0953,0.0517,Forest,Forest,False
110.1043,0.0517,Forest,Forest,False
109.8527,0.0561,Forest,Forest,False
110.0234,0.0561,Forest,Shrubland/Agriculture,True
110.0638,0.0561,Forest,Shrubland/Agriculture,True
110.1222,0.0561,Forest,Forest,False
110.1357,0.0561,Forest,Forest,False
110.1447,0.0561,Forest,Forest,False
109.6865,0.0606,Forest,Shrubland/Agriculture,True
109.7674,0.0606,Forest,Forest,False
109.8437,0.0606,Forest,Forest,False
109.8617,0.0606,Shrubland/Agriculture,Forest,True
109.9785,0.0606,Shrubland/Agriculture,Shrubland/Agriculture,False
110.0279,0.0606,Forest,Forest,False
110.1806,0.0606,Forest,Forest,False
109.727,0.0651,Shrubland/Agriculture,Shrubland/Agriculture,False
109.8797,0.0651,Forest,Shrubland/Agriculture,True
110.0728,0.0651,Forest,Shrubland/Agriculture,True
109.7045,0.0696,Shrubland/Agriculture,Shrubland/Agriculture,False
109.7764,0.0696,Forest,Forest,False
109.7943,0.0696,Forest,Forest,False
109.8662,0.0696,Shrubland/Agriculture,Shrubland/Agriculture,False
109.956,0.0696,Shrubland/Agriculture,Shrubland/Agriculture,False
109.974,0.0696,Forest,Shrubland/Agriculture,True
110.0279,0.0696,Forest,Forest,False
110.1357,0.0696,Forest,Forest,False
109.6551,0.0741,Forest,Forest,False
109.9291,0.0741,Forest,Shrubland/Agriculture,True
110.1537,0.0741,Forest,Forest,False
109.6776,0.0786,Forest,Shrubland/Agriculture,True
109.709,0.0786,Shrubland/Agriculture,Shrubland/Agriculture,False
109.7135,0.0786,Shrubland/Agriculture,Forest,True
109.7809,0.0786,Forest,Forest,False
109.8797,0.0786,Forest,Forest,False
110.0504,0.0786,Forest,Forest,False
110.0908,0.0786,Forest,Forest,False
110.1447,0.0786,Forest,Forest,False
110.1537,0.0786,Forest,Forest,False
110.1761,0.0786,Forest,Forest,False
110.1851,0.0786,Forest,Shrubland/Agriculture,True
109.6955,0.0831,Forest,Forest,False
109.709,0.0831,Shrubland/Agriculture,Forest,True
109.7135,0.0831,Forest,Forest,False
109.7854,0.0831,Forest,Forest,False
109.8393,0.0831,Forest,Forest,False
110.0189,0.0831,Forest,Shrubland/Agriculture,True
110.0908,0.0831,Forest,Forest,False
110.1671,0.0831,Forest,Forest,False
110.1851,0.0831,Forest,Forest,False
110.1896,0.0831,Shrubland/Agriculture,Forest,True
110.2076,0.0831,Shrubland/Agriculture,Forest,True
109.6551,0.0876,Forest,Forest,False
109.6641,0.0876,Forest,Forest,False
109.6731,0.0876,Forest,Forest,False
109.6865,0.0876,Forest,Forest,False
109.8258,0.0876,Forest,Shrubland/Agriculture,True
109.8662,0.0876,Shrubland/Agriculture,Shrubland/Agriculture,False
110.001,0.0876,Forest,Forest,False
110.1671,0.0876,Forest,Forest,False
109.9381,0.0921,Forest,Shrubland/Agriculture,True
110.2031,0.0921,Forest,Shrubland/Agriculture,True
109.6821,0.0966,Forest,Forest,False
109.7674,0.0966,Forest,Forest,False
110.001,0.0966,Forest,Forest,False
110.0144,0.0966,Forest,Shrubland/Agriculture,True
109.6551,0.1011,Forest,Forest,False
109.7764,0.1011,Forest,Forest,False
109.8258,0.1011,Shrubland/Agriculture,Shrubland/Agriculture,False
109.8303,0.1011,Shrubland/Agriculture,Shrubland/Agriculture,False
109.9695,0.1011,Forest,Shrubland/Agriculture,True
109.9965,0.1011,Forest,Forest,False
110.0054,0.1011,Shrubland/Agriculture,Forest,True
110.0773,0.1011,Forest,Forest,False
110.0953,0.1011,Forest,Forest,False
110.0998,0.1011,Forest,Forest,False
110.1402,0.1011,Forest,Forest,False
109.8482,0.1056,Forest,Forest,False
109.8572,0.1056,Shrubland/Agriculture,Forest,True
109.8662,0.1056,Forest,Forest,False
109.9111,0.1056,Forest,Forest,False
109.9426,0.1056,Forest,Forest,False
109.9695,0.1056,Forest,Forest,False
110.0054,0.1056,Shrubland/Agriculture,Shrubland/Agriculture,False
110.0593,0.1056,Forest,Shrubland/Agriculture,True
110.0728,0.1056,Forest,Forest,False
110.1088,0.1056,Forest,Forest,False
110.1851,0.1056,Forest,Forest,False
109.6686,0.11,Forest,Forest,False
109.7449,0.11,Forest,Forest,False
109.8123,0.11,Shrubland/Agriculture,Forest,True
109.8437,0.11,Forest,Forest,False
110.0683,0.11,Forest,Forest,False
110.0998,0.11,Forest,Forest,False
110.1222,0.11,Forest,Forest,False
110.1671,0.11,Forest,Shrubland/Agriculture,True
109.7,0.1145,Forest,Forest,False
109.718,0.1145,Shrubland/Agriculture,Shrubland/Agriculture,False
109.7449,0.1145,Forest,Forest,False
110.1088,0.1145,Forest,Forest,False
110.1312,0.1145,Forest,Forest,False
109.6596,0.119,Shrubland/Agriculture,Shrubland/Agriculture,False
109.7,0.119,Forest,Forest,False
109.8078,0.119,Forest,Forest,False
109.8932,0.119,Shrubland/Agriculture,Forest,True
109.9785,0.119,Forest,Forest,False
109.983,0.119,Forest,Forest,False
110.0549,0.119,Forest,Forest,False
110.1761,0.119,Forest,Shrubland/Agriculture,True
109.709,0.1235,Forest,Forest,False
109.7764,0.1235,Forest,Forest,False
109.7809,0.1235,Forest,Forest,False
109.8078,0.1235,Forest,Forest,False
110.1267,0.1235,Forest,Forest,False
110.1582,0.1235,Forest,Forest,False
109.6506,0.128,Forest,Forest,False
109.6955,0.128,Forest,Forest,False
109.7359,0.128,Shrubland/Agriculture,Shrubland/Agriculture,False
109.7988,0.128,Forest,Forest,False
109.8572,0.128,Forest,Shrubland/Agriculture,True
110.0144,0.128,Forest,Forest,False
110.0549,0.128,Forest,Forest,False
110.0998,0.128,Shrubland/Agriculture,Forest,True
110.1222,0.128,Forest,Forest,False
110.1402,0.128,Forest,Forest,False
110.1851,0.128,Shrubland/Agriculture,Shrubland/Agriculture,False
110.1896,0.128,Forest,Forest,False
110.2031,0.128,Forest,Forest,False
109.6776,0.1325,Shrubland/Agriculture,Shrubland/Agriculture,False
109.7135,0.1325,Forest,Forest,False
109.8078,0.1325,Forest,Forest,False
109.8213,0.1325,Forest,Shrubland/Agriculture,True
109.8348,0.1325,Forest,Forest,False
109.956,0.1325,Forest,Shrubland/Agriculture,True
110.0189,0.1325,Forest,Forest,False
110.0593,0.1325,Forest,Forest,False
110.0728,0.1325,Forest,Forest,False
110.1043,0.1325,Shrubland/Agriculture,Shrubland/Agriculture,False
109.6506,0.137,Shrubland/Agriculture,Shrubland/Agriculture,False
109.7,0.137,Shrubland/Agriculture,Shrubland/Agriculture,False
109.7943,0.137,Forest,Shrubland/Agriculture,True
109.8662,0.137,Forest,Forest,False
109.9111,0.137,Forest,Forest,False
109.983,0.137,Shrubland/Agriculture,Shrubland/Agriculture,False
110.1132,0.137,Forest,Forest,False
110.1357,0.137,Forest,Shrubland/Agriculture,True
109.6641,0.1415,Shrubland/Agriculture,Forest,True
109.7719,0.1415,Forest,Forest,False
109.8303,0.1415,Forest,Forest,False
109.8662,0.1415,Forest,Forest,False
109.8707,0.1415,Shrubland/Agriculture,Shrubland/Agriculture,False
109.8752,0.1415,Shrubland/Agriculture,Shrubland/Agriculture,False
110.0728,0.1415,Forest,Forest,False
110.1896,0.1415,Forest,Forest,False
109.7225,0.146,Forest,Forest,False
109.7315,0.146,Forest,Forest,False
109.7539,0.146,Forest,Shrubland/Agriculture,True
109.8348,0.146,Forest,Forest,False
109.8482,0.146,Forest,Shrubland/Agriculture,True
109.9515,0.146,Forest,Shrubland/Agriculture,True
110.0144,0.146,Forest,Forest,False
110.0324,0.146,Forest,Forest,False
109.6551,0.1505,Forest,Forest,False
109.6955,0.1505,Shrubland/Agriculture,Shrubland/Agriculture,False
109.7,0.1505,Shrubland/Agriculture,Shrubland/Agriculture,False
109.7404,0.1505,Forest,Forest,False
109.7854,0.1505,Water,Water,False
109.8482,0.1505,Forest,Shrubland/Agriculture,True
109.8707,0.1505,Forest,Forest,False
109.8752,0.1505,Forest,Bare/Mining-like,True
109.9201,0.1505,Forest,Forest,False
109.9381,0.1505,Forest,Forest,False
110.0728,0.1505,Forest,Forest,False
110.1761,0.1505,Forest,Forest,False
110.1851,0.1505,Forest,Forest,False
109.6506,0.155,Shrubland/Agriculture,Shrubland/Agriculture,False
109.6686,0.155,Forest,Forest,False
109.6776,0.155,Forest,Forest,False
109.7225,0.155,Forest,Shrubland/Agriculture,True
109.7854,0.155,Forest,Forest,False
109.8572,0.155,Shrubland/Agriculture,Shrubland/Agriculture,False
109.9201,0.155,Forest,Forest,False
109.992,0.155,Forest,Forest,False
110.0099,0.155,Forest,Forest,False
110.1088,0.155,Forest,Forest,False
109.6686,0.1595,Forest,Forest,False
109.6776,0.1595,Forest,Shrubland/Agriculture,True
109.983,0.1595,Forest,Forest,False
110.0054,0.1595,Forest,Shrubland/Agriculture,True
110.0998,0.1595,Forest,Forest,False
110.1357,0.1595,Forest,Forest,False
110.1447,0.1595,Forest,Shrubland/Agriculture,True
110.1492,0.1595,Forest,Forest,False
110.2031,0.1595,Forest,Built-up,True
109.7315,0.1639,Forest,Forest,False
109.9695,0.1639,Shrubland/Agriculture,Shrubland/Agriculture,False
109.9965,0.1639,Forest,Forest,False
110.0324,0.1639,Forest,Forest,False
110.1177,0.1639,Shrubland/Agriculture,Forest,True
110.1267,0.1639,Shrubland/Agriculture,Forest,True
110.2031,0.1639,Forest,Forest,False
109.7584,0.1684,Forest,Forest,False
109.9021,0.1684,Forest,Forest,False
110.0414,0.1684,Forest,Shrubland/Agriculture,True
110.1088,0.1684,Shrubland/Agriculture,Shrubland/Agriculture,False
110.1761,0.1684,Forest,Shrubland/Agriculture,True
109.7674,0.1729,Forest,Forest,False
109.7898,0.1729,Shrubland/Agriculture,Shrubland/Agriculture,False
109.8078,0.1729,Shrubland/Agriculture,Shrubland/Agriculture,False
110.0728,0.1729,Shrubland/Agriculture,Shrubland/Agriculture,False
110.1088,0.1729,Shrubland/Agriculture,Shrubland/Agriculture,False
110.2031,0.1729,Forest,Forest,False
109.7674,0.1774,Forest,Forest,False
109.7943,0.1774,Forest,Shrubland/Agriculture,True
109.8168,0.1774,Forest,Forest,False
109.992,0.1774,Shrubland/Agriculture,Shrubland/Agriculture,False
109.9965,0.1774,Forest,Forest,False
110.0054,0.1774,Forest,Forest,False
110.0189,0.1774,Forest,Forest,False
110.0773,0.1774,Shrubland/Agriculture,Forest,True
110.0863,0.1774,Shrubland/Agriculture,Shrubland/Agriculture,False
110.1537,0.1774,Forest,Forest,False
109.6506,0.1819,Forest,Shrubland/Agriculture,True
109.6551,0.1819,Forest,Forest,False
109.6686,0.1819,Shrubland/Agriculture,Forest,True
109.7719,0.1819,Forest,Shrubland/Agriculture,True
109.7809,0.1819,Forest,Forest,False
109.8437,0.1819,Forest,Forest,False
109.9336,0.1819,Forest,Forest,False
110.0234,0.1819,Forest,Forest,False
110.0279,0.1819,Forest,Forest,False
110.1582,0.1819,Forest,Shrubland/Agriculture,True
109.718,0.1864,Shrubland/Agriculture,Forest,True
109.7854,0.1864,Forest,Forest,False
109.9246,0.1864,Forest,Forest,False
109.992,0.1864,Forest,Forest,False
110.0369,0.1864,Forest,Forest,False
110.1716,0.1864,Forest,Shrubland/Agriculture,True
109.7988,0.1909,Shrubland/Agriculture,Forest,True
109.8976,0.1909,Shrubland/Agriculture,Forest,True
109.956,0.1909,Forest,Forest,False
110.1896,0.1909,Forest,Shrubland/Agriculture,True
110.1986,0.1909,Forest,Forest,False
109.6686,0.1954,Shrubland/Agriculture,Forest,True
109.691,0.1954,Shrubland/Agriculture,Forest,True
109.7539,0.1954,Forest,Forest,False
109.8437,0.1954,Forest,Forest,False
109.8662,0.1954,Forest,Forest,False
110.0324,0.1954,Forest,Forest,False
110.0728,0.1954,Forest,Forest,False
110.1537,0.1954,Forest,Forest,False
110.1761,0.1954,Forest,Shrubland/Agriculture,True
110.1941,0.1954,Forest,Forest,False
109.6506,0.1999,Shrubland/Agriculture,Shrubland/Agriculture,False
109.6641,0.1999,Forest,Forest,False
109.6731,0.1999,Forest,Forest,False
109.6776,0.1999,Forest,Forest,False
109.709,0.1999,Forest,Forest,False
109.7135,0.1999,Forest,Forest,False
109.8482,0.1999,Shrubland/Agriculture,Shrubland/Agriculture,False
109.8842,0.1999,Forest,Forest,False
109.9021,0.1999,Forest,Forest,False
109.9471,0.1999,Shrubland/Agriculture,Shrubland/Agriculture,False
110.0099,0.1999,Forest,Forest,False
110.1132,0.1999,Forest,Forest,False
110.1222,0.1999,Forest,Shrubland/Agriculture,True
109.8258,0.2044,Forest,Shrubland/Agriculture,True
110.0099,0.2044,Shrubland/Agriculture,Forest,True
110.0683,0.2044,Forest,Forest,False
110.0773,0.2044,Forest,Forest,False
110.0863,0.2044,Forest,Forest,False
110.1132,0.2044,Forest,Forest,False
109.6955,0.2089,Forest,Forest,False
109.7315,0.2089,Forest,Forest,False
109.7359,0.2089,Forest,Forest,False
109.7674,0.2089,Forest,Forest,False
109.8123,0.2089,Shrubland/Agriculture,Shrubland/Agriculture,False
109.8797,0.2089,Forest,Forest,False
109.9605,0.2089,Forest,Forest,False
110.0144,0.2089,Forest,Shrubland/Agriculture,True
110.0459,0.2089,Forest,Forest,False
109.8078,0.2133,Forest,Forest,False
109.992,0.2133,Forest,Shrubland/Agriculture,True
110.1222,0.2133,Forest,Forest,False
110.1357,0.2133,Forest,Shrubland/Agriculture,True
110.1896,0.2133,Forest,Forest,False
109.8033,0.2178,Forest,Shrubland/Agriculture,True
109.8393,0.2178,Forest,Forest,False
110.0683,0.2178,Forest,Forest,False
110.1132,0.2178,Forest,Forest,False
109.7404,0.2223,Forest,Forest,False
109.7449,0.2223,Forest,Forest,False
109.8527,0.2223,Forest,Forest,False
109.8887,0.2223,Forest,Forest,False
109.9605,0.2223,Forest,Forest,False
109.9785,0.2223,Forest,Forest,False
110.0099,0.2223,Shrubland/Agriculture,Shrubland/Agriculture,False
110.0638,0.2223,Forest,Forest,False
110.1177,0.2223,Forest,Shrubland/Agriculture,True
110.1671,0.2223,Forest,Forest,False
109.6821,0.2268,Forest,Forest,False
110.0369,0.2268,Forest,Forest,False
110.0504,0.2268,Forest,Forest,False
110.1402,0.2268,Forest,Forest,False
110.1582,0.2268,Forest,Forest,False
110.1806,0.2268,Forest,Forest,False
109.6551,0.2313,Forest,Shrubland/Agriculture,True
109.7,0.2313,Shrubland/Agriculture,Shrubland/Agriculture,False
109.7045,0.2313,Forest,Forest,False
109.7629,0.2313,Forest,Forest,False
109.8482,0.2313,Forest,Shrubland/Agriculture,True
109.8572,0.2313,Forest,Forest,False
109.9605,0.2313,Forest,Forest,False
110.1312,0.2313,Forest,Forest,False
109.6551,0.2358,Forest,Forest,False
109.6955,0.2358,Shrubland/Agriculture,Shrubland/Agriculture,False
