lon,lat,class_start,class_end,is_changed,transition_code,forest_loss,forest_gain,urbanization,mining_expansion
119.4467,-2.2615,0,0,0,0->0,0,0,0,0
119.4512,-2.2615,1,1,0,1->1,0,0,0,0
119.4512,-2.257,1,1,0,1->1,0,0,0,0
119.4333,-2.2525,0,0,0,0->0,0,0,0,0
119.4692,-2.2525,0,0,0,0->0,0,0,0,0
119.4737,-2.2525,0,0,0,0->0,0,0,0,0
119.4872,-2.2525,0,0,0,0->0,0,0,0,0
119.4917,-2.248,0,0,0,0->0,0,0,0,0
119.4243,-2.2435,1,1,0,1->1,0,0,0,0
119.4422,-2.2435,0,0,0,0->0,0,0,0,0
119.4602,-2.2435,0,0,0,0->0,0,0,0,0
119.4737,-2.2435,0,0,0,0->0,0,0,0,0
119.4961,-2.2435,0,0,0,0->0,0,0,0,0
119.4467,-2.2391,0,0,0,0->0,0,0,0,0
119.4647,-2.2391,0,0,0,0->0,0,0,0,0
119.4827,-2.2391,0,0,0,0->0,0,0,0,0
119.4872,-2.2391,0,0,0,0->0,0,0,0,0
119.4422,-2.2346,0,0,0,0->0,0,0,0,0
119.4422,-2.2301,0,0,0,0->0,0,0,0,0
119.4647,-2.2301,0,0,0,0->0,0,0,0,0
119.4243,-2.2256,0,0,0,0->0,0,0,0,0
119.4467,-2.2256,0,0,0,0->0,0,0,0,0
119.4692,-2.2166,1,0,1,1->0,0,1,0,0
119.4872,-2.2166,0,0,0,0->0,0,0,0,0
119.4467,-2.2121,0,0,0,0->0,0,0,0,0
119.4647,-2.2121,1,0,1,1->0,0,1,0,0
119.4288,-2.2076,0,0,0,0->0,0,0,0,0
119.4467,-2.2076,0,0,0,0->0,0,0,0,0
119.4961,-2.2076,0,0,0,0->0,0,0,0,0
119.4243,-2.2031,0,0,0,0->0,0,0,0,0
119.4961,-2.2031,0,0,0,0->0,0,0,0,0
119.4422,-2.1941,0,0,0,0->0,0,0,0,0
119.4602,-2.1941,0,0,0,0->0,0,0,0,0
119.4243,-2.1896,1,0,1,1->0,0,1,0,0
119.4827,-2.1896,0,0,0,0->0,0,0,0,0
119.4917,-2.1896,0,0,0,0->0,0,0,0,0
119.4557,-2.1852,0,0,0,0->0,0,0,0,0
119.4288,-2.1807,0,0,0,0->0,0,0,0,0
119.4378,-2.1807,0,0,0,0->0,0,0,0,0
119.4467,-2.1807,0,0,0,0->0,0,0,0,0
119.4647,-2.1807,0,0,0,0->0,0,0,0,0
119.4288,-2.1717,0,0,0,0->0,0,0,0,0
119.4917,-2.1717,1,1,0,1->1,0,0,0,0
119.4378,-2.1582,0,0,0,0->0,0,0,0,0
119.4692,-2.1582,0,0,0,0->0,0,0,0,0
119.4827,-2.1582,1,0,1,1->0,0,1,0,0
119.4467,-2.1268,0,0,0,0->0,0,0,0,0
119.4827,-2.1268,0,0,0,0->0,0,0,0,0
119.4378,-2.1223,0,0,0,0->0,0,0,0,0
119.4467,-2.1223,0,1,1,0->1,1,0,0,0
119.4557,-2.1178,0,1,1,0->1,1,0,0,0
119.4692,-2.1178,0,0,0,0->0,0,0,0,0
119.4827,-2.1178,0,0,0,0->0,0,0,0,0
119.4872,-2.1178,0,0,0,0->0,0,0,0,0
119.4917,-2.1178,0,0,0,0->0,0,0,0,0
119.4288,-2.1133,0,0,0,0->0,0,0,0,0
119.4333,-2.1133,0,0,0,0->0,0,0,0,0
119.4467,-2.1133,1,1,0,1->1,0,0,0,0
119.4782,-2.1088,0,0,0,0->0,0,0,0,0
119.4827,-2.1043,0,0,0,0->0,0,0,0,0
119.4557,-2.0863,0,0,0,0->0,0,0,0,0
119.4243,-2.0729,1,1,0,1->1,0,0,0,0
119.4422,-2.0684,0,0,0,0->0,0,0,0,0
119.4827,-2.0684,0,1,1,0->1,1,0,0,0
119.4243,-2.0639,0,0,0,0->0,0,0,0,0
119.4782,-2.0639,0,0,0,0->0,0,0,0,0
119.4467,-2.0594,0,0,0,0->0,0,0,0,0
119.4512,-2.0594,0,0,0,0->0,0,0,0,0
119.4827,-2.0594,0,0,0,0->0,0,0,0,0
119.4467,-2.0504,0,0,0,0->0,0,0,0,0
119.4557,-2.0324,0,0,0,0->0,0,0,0,0
119.4917,-2.0235,0,0,0,0->0,0,0,0,0
119.4288,-2.019,0,0,0,0->0,0,0,0,0
119.4647,-2.019,0,0,0,0->0,0,0,0,0
119.4917,-2.0145,0,0,0,0->0,0,0,0,0
119.4378,-2.0055,0,1,1,0->1,1,0,0,0
119.4961,-2.0055,0,0,0,0->0,0,0,0,0
119.4512,-2.001,0,1,1,0->1,1,0,0,0
119.4782,-2.001,0,0,0,0->0,0,0,0,0
119.4243,-1.9965,0,0,0,0->0,0,0,0,0
119.4288,-1.9965,0,0,0,0->0,0,0,0,0
119.4692,-1.9965,0,0,0,0->0,0,0,0,0
119.4288,-1.9875,0,0,0,0->0,0,0,0,0
119.4647,-1.9785,0,0,0,0->0,0,0,0,0
119.4917,-1.9785,1,0,1,1->0,0,1,0,0
119.4602,-1.974,0,0,0,0->0,0,0,0,0
119.4827,-1.974,0,0,0,0->0,0,0,0,0
119.4692,-1.9651,0,0,0,0->0,0,0,0,0
119.4961,-1.9561,0,0,0,0->0,0,0,0,0
119.4602,-1.9336,0,0,0,0->0,0,0,0,0
119.4827,-1.9336,0,0,0,0->0,0,0,0,0
119.4737,-1.9246,0,0,0,0->0,0,0,0,0
119.4467,-1.9201,0,0,0,0->0,0,0,0,0
119.4917,-1.9201,0,0,0,0->0,0,0,0,0
119.4827,-1.9157,0,0,0,0->0,0,0,0,0
119.4961,-1.9112,0,0,0,0->0,0,0,0,0
113.6751,-2.4771,0,0,0,0->0,0,0,0,0
113.6885,-2.4726,0,0,0,0->0,0,0,0,0
113.7379,-2.4726,0,0,0,0->0,0,0,0,0
113.7245,-2.4681,0,0,0,0->0,0,0,0,0
113.72,-2.4636,0,0,0,0->0,0,0,0,0
113.7335,-2.4636,0,0,0,0->0,0,0,0,0
113.7694,-2.4636,0,0,0,0->0,0,0,0,0
113.72,-2.4591,0,0,0,0->0,0,0,0,0
113.7604,-2.4591,0,0,0,0->0,0,0,0,0
113.693,-2.4546,0,0,0,0->0,0,0,0,0
113.7649,-2.4546,0,0,0,0->0,0,0,0,0
113.7155,-2.4502,0,0,0,0->0,0,0,0,0
113.7514,-2.4502,0,0,0,0->0,0,0,0,0
113.693,-2.4457,0,0,0,0->0,0,0,0,0
113.7065,-2.4457,0,0,0,0->0,0,0,0,0
113.7424,-2.4457,0,0,0,0->0,0,0,0,0
113.6751,-2.4412,0,0,0,0->0,0,0,0,0
113.729,-2.4412,0,0,0,0->0,0,0,0,0
113.7335,-2.4412,0,0,0,0->0,0,0,0,0
113.7829,-2.4412,0,0,0,0->0,0,0,0,0
113.6796,-2.4367,0,0,0,0->0,0,0,0,0
113.7335,-2.4367,0,0,0,0->0,0,0,0,0
113.7649,-2.4367,0,0,0,0->0,0,0,0,0
113.6885,-2.4322,0,0,0,0->0,0,0,0,0
113.6975,-2.4322,0,0,0,0->0,0,0,0,0
113.711,-2.4322,0,0,0,0->0,0,0,0,0
113.7155,-2.4322,0,0,0,0->0,0,0,0,0
113.7469,-2.4322,0,0,0,0->0,0,0,0,0
113.7649,-2.4322,0,0,0,0->0,0,0,0,0
113.693,-2.4277,0,0,0,0->0,0,0,0,0
113.6796,-2.4232,0,0,0,0->0,0,0,0,0
113.7649,-2.4232,0,0,0,0->0,0,0,0,0
113.7469,-2.4187,0,0,0,0->0,0,0,0,0
113.7514,-2.4187,0,0,0,0->0,0,0,0,0
113.6885,-2.4142,0,0,0,0->0,0,0,0,0
113.7469,-2.4097,0,0,0,0->0,0,0,0,0
113.7559,-2.4097,0,0,0,0->0,0,0,0,0
113.6885,-2.3963,0,0,0,0->0,0,0,0,0
113.7514,-2.3963,0,0,0,0->0,0,0,0,0
113.7649,-2.3963,0,0,0,0->0,0,0,0,0
113.7739,-2.3963,1,1,0,1->1,0,0,0,0
113.6796,-2.3918,0,0,0,0->0,0,0,0,0
113.7065,-2.3918,0,0,0,0->0,0,0,0,0
113.7335,-2.3918,0,0,0,0->0,0,0,0,0
113.7604,-2.3918,0,0,0,0->0,0,0,0,0
113.7829,-2.3873,1,1,0,1->1,0,0,0,0
113.7335,-2.3783,0,0,0,0->0,0,0,0,0
113.693,-2.3738,0,0,0,0->0,0,0,0,0
113.711,-2.3738,0,0,0,0->0,0,0,0,0
113.7065,-2.3693,0,0,0,0->0,0,0,0,0
113.7379,-2.3693,0,0,0,0->0,0,0,0,0
113.7424,-2.3693,0,0,0,0->0,0,0,0,0
113.6885,-2.3603,0,0,0,0->0,0,0,0,0
113.7784,-2.3468,0,0,0,0->0,0,0,0,0
113.7065,-2.3379,0,0,0,0->0,0,0,0,0
113.7559,-2.3379,0,0,0,0->0,0,0,0,0
113.7694,-2.3379,0,0,0,0->0,0,0,0,0
113.7784,-2.3334,0,0,0,0->0,0,0,0,0
113.7469,-2.3199,0,0,0,0->0,0,0,0,0
113.7065,-2.3154,0,0,0,0->0,0,0,0,0
113.7784,-2.3154,0,0,0,0->0,0,0,0,0
113.711,-2.3109,0,0,0,0->0,0,0,0,0
113.7424,-2.3019,0,0,0,0->0,0,0,0,0
113.7649,-2.2929,0,0,0,0->0,0,0,0,0
113.72,-2.2885,0,0,0,0->0,0,0,0,0
113.7739,-2.284,0,0,0,0->0,0,0,0,0
113.711,-2.2795,0,0,0,0->0,0,0,0,0
113.7379,-2.2795,0,0,0,0->0,0,0,0,0
113.711,-2.275,0,0,0,0->0,0,0,0,0
113.7784,-2.275,0,0,0,0->0,0,0,0,0
113.7469,-2.2705,0,0,0,0->0,0,0,0,0
113.7829,-2.2705,0,0,0,0->0,0,0,0,0
113.7335,-2.266,0,0,0,0->0,0,0,0,0
113.711,-2.2615,0,0,0,0->0,0,0,0,0
113.72,-2.2615,0,0,0,0->0,0,0,0,0
113.7155,-2.257,0,0,0,0->0,0,0,0,0
113.7559,-2.257,0,0,0,0->0,0,0,0,0
113.7829,-2.2525,1,0,1,1->0,0,1,0,0
113.72,-2.248,0,0,0,0->0,0,0,0,0
113.7829,-2.248,1,1,0,1->1,0,0,0,0
113.72,-2.2435,0,0,0,0->0,0,0,0,0
113.7379,-2.2435,0,0,0,0->0,0,0,0,0
113.72,-2.2391,0,0,0,0->0,0,0,0,0
113.7784,-2.2391,1,1,0,1->1,0,0,0,0
113.7379,-2.2346,0,0,0,0->0,0,0,0,0
113.7559,-2.2346,0,0,0,0->0,0,0,0,0
113.7155,-2.2301,0,0,0,0->0,0,0,0,0
113.7694,-2.2256,0,0,0,0->0,0,0,0,0
113.7559,-2.2166,0,0,0,0->0,0,0,0,0
113.7694,-2.2166,0,0,0,0->0,0,0,0,0
113.7829,-2.2166,1,1,0,1->1,0,0,0,0
113.7694,-2.2031,0,0,0,0->0,0,0,0,0
113.72,-2.1986,0,0,0,0->0,0,0,0,0
113.7245,-2.1941,0,0,0,0->0,0,0,0,0
113.7604,-2.1941,0,0,0,0->0,0,0,0,0
113.7829,-2.1941,0,0,0,0->0,0,0,0,0
113.7559,-2.1852,0,0,0,0->0,0,0,0,0
113.7784,-2.1852,0,0,0,0->0,0,0,0,0
113.7424,-2.1807,0,0,0,0->0,0,0,0,0
113.7469,-2.1717,0,0,0,0->0,0,0,0,0
113.7739,-2.1672,1,0,1,1->0,0,1,0,0
113.7739,-2.1627,1,0,1,1->0,0,1,0,0
113.7469,-2.1402,0,0,0,0->0,0,0,0,0
113.7424,-2.1313,0,0,0,0->0,0,0,0,0
113.7784,-2.1313,0,0,0,0->0,0,0,0,0
113.7424,-2.1268,0,0,0,0->0,0,0,0,0
113.7559,-2.1268,1,0,1,1->0,0,1,0,0
113.7694,-2.1268,1,1,0,1->1,0,0,0,0
113.7604,-2.1223,0,0,0,0->0,0,0,0,0
113.7514,-2.1178,1,1,0,1->1,0,0,0,0
113.7829,-2.1088,0,0,0,0->0,0,0,0,0
113.7469,-2.0908,1,1,0,1->1,0,0,0,0
113.7739,-2.0818,0,1,1,0->1,1,0,0,0
113.7514,-2.0729,1,2,1,1->2,0,0,1,0
113.7829,-2.0729,0,0,0,0->0,0,0,0,0
113.7784,-2.0684,1,0,1,1->0,0,1,0,0
113.7694,-2.0594,0,1,1,0->1,1,0,0,0
113.7604,-2.0414,1,0,1,1->0,0,1,0,0
113.7559,-2.0369,1,0,1,1->0,0,1,0,0
113.7649,-2.0369,1,1,0,1->1,0,0,0,0
113.7829,-2.0235,0,1,1,0->1,1,0,0,0
113.7784,-2.01,1,1,0,1->1,0,0,0,0
113.7784,-1.992,1,1,0,1->1,0,0,0,0
113.7829,-1.983,0,0,0,0->0,0,0,0,0
113.7829,-1.9785,0,0,0,0->0,0,0,0,0
113.7739,-1.9651,1,1,0,1->1,0,0,0,0
118.8404,-2.7735,1,0,1,1->0,0,1,0,0
118.8269,-2.7646,0,1,1,0->1,1,0,0,0
118.8359,-2.7511,0,1,1,0->1,1,0,0,0
118.8044,-2.7466,0,1,1,0->1,1,0,0,0
118.8314,-2.7466,0,1,1,0->1,1,0,0,0
118.8269,-2.7196,0,1,1,0->1,1,0,0,0
118.8179,-2.7152,1,1,0,1->1,0,0,0,0
118.8089,-2.7062,0,0,0,0->0,0,0,0,0
118.8449,-2.6882,1,1,0,1->1,0,0,0,0
118.8134,-2.6837,0,0,0,0->0,0,0,0,0
118.8,-2.6792,1,1,0,1->1,0,0,0,0
118.8134,-2.6792,0,0,0,0->0,0,0,0,0
118.8224,-2.6702,0,0,0,0->0,0,0,0,0
118.8314,-2.6568,0,0,0,0->0,0,0,0,0
118.8089,-2.6478,1,1,0,1->1,0,0,0,0
118.8404,-2.6478,1,1,0,1->1,0,0,0,0
118.8314,-2.6433,1,1,0,1->1,0,0,0,0
118.8314,-2.6163,4,4,0,4->4,0,0,0,0
118.8,-2.6029,4,4,0,4->4,0,0,0,0
111.9054,-1.9022,0,0,0,0->0,0,0,0,0
111.9099,-1.8977,0,0,0,0->0,0,0,0,0
111.9323,-1.8797,0,0,0,0->0,0,0,0,0
111.9144,-1.8752,0,0,0,0->0,0,0,0,0
111.9233,-1.8752,0,0,0,0->0,0,0,0,0
111.9144,-1.8707,0,1,1,0->1,1,0,0,0
111.9323,-1.8618,0,0,0,0->0,0,0,0,0
111.9009,-1.8483,0,0,0,0->0,0,0,0,0
111.9278,-1.8438,0,0,0,0->0,0,0,0,0
111.9323,-1.8438,0,0,0,0->0,0,0,0,0
111.9144,-1.8393,0,0,0,0->0,0,0,0,0
111.9233,-1.8393,0,0,0,0->0,0,0,0,0
111.9144,-1.8348,0,0,0,0->0,0,0,0,0
111.9323,-1.8303,0,0,0,0->0,0,0,0,0
111.9099,-1.8213,0,0,0,0->0,0,0,0,0
111.9458,-1.8168,1,0,1,1->0,0,1,0,0
111.9323,-1.8124,0,0,0,0->0,0,0,0,0
119.0425,-2.4771,4,4,0,4->4,0,0,0,0
119.0829,-2.4771,4,4,0,4->4,0,0,0,0
119.2805,-2.4771,0,0,0,0->0,0,0,0,0
119.294,-2.4771,0,0,0,0->0,0,0,0,0
119.312,-2.4771,0,0,0,0->0,0,0,0,0
119.3883,-2.4771,1,1,0,1->1,0,0,0,0
119.0066,-2.4726,4,4,0,4->4,0,0,0,0
119.0335,-2.4726,4,4,0,4->4,0,0,0,0
119.038,-2.4726,4,4,0,4->4,0,0,0,0
119.0694,-2.4726,4,4,0,4->4,0,0,0,0
119.0739,-2.4726,4,4,0,4->4,0,0,0,0
119.1278,-2.4726,4,4,0,4->4,0,0,0,0
119.1323,-2.4726,4,4,0,4->4,0,0,0,0
119.1368,-2.4726,4,4,0,4->4,0,0,0,0
119.2356,-2.4726,0,0,0,0->0,0,0,0,0
119.2536,-2.4726,0,0,0,0->0,0,0,0,0
119.312,-2.4726,0,0,0,0->0,0,0,0,0
119.0111,-2.4681,4,4,0,4->4,0,0,0,0
119.2761,-2.4681,0,0,0,0->0,0,0,0,0
119.312,-2.4681,0,0,0,0->0,0,0,0,0
119.3704,-2.4681,0,1,1,0->1,1,0,0,0
119.3928,-2.4681,1,1,0,1->1,0,0,0,0
119.1997,-2.4636,0,0,0,0->0,0,0,0,0
119.2761,-2.4636,0,0,0,0->0,0,0,0,0
119.3075,-2.4636,0,0,0,0->0,0,0,0,0
119.0515,-2.4591,4,4,0,4->4,0,0,0,0
119.2446,-2.4591,0,0,0,0->0,0,0,0,0
119.3389,-2.4591,0,0,0,0->0,0,0,0,0
119.3928,-2.4591,0,0,0,0->0,0,0,0,0
119.0784,-2.4546,4,4,0,4->4,0,0,0,0
119.0919,-2.4546,4,4,0,4->4,0,0,0,0
119.3434,-2.4546,0,0,0,0->0,0,0,0,0
119.3614,-2.4546,0,0,0,0->0,0,0,0,0
119.1368,-2.4502,1,2,1,1->2,0,0,1,0
119.303,-2.4502,0,0,0,0->0,0,0,0,0
119.4198,-2.4502,1,1,0,1->1,0,0,0,0
119.1233,-2.4457,4,4,0,4->4,0,0,0,0
119.1728,-2.4457,1,1,0,1->1,0,0,0,0
119.3479,-2.4457,0,0,0,0->0,0,0,0,0
119.2087,-2.4412,0,0,0,0->0,0,0,0,0
119.2267,-2.4412,0,0,0,0->0,0,0,0,0
119.2626,-2.4412,0,0,0,0->0,0,0,0,0
119.2761,-2.4412,0,0,0,0->0,0,0,0,0
119.1278,-2.4367,4,4,0,4->4,0,0,0,0
119.1503,-2.4367,1,1,0,1->1,0,0,0,0
119.2222,-2.4367,0,0,0,0->0,0,0,0,0
119.3704,-2.4367,0,0,0,0->0,0,0,0,0
119.3973,-2.4367,0,0,0,0->0,0,0,0,0
119.1009,-2.4322,4,4,0,4->4,0,0,0,0
119.2356,-2.4322,0,0,0,0->0,0,0,0,0
119.2671,-2.4322,0,0,0,0->0,0,0,0,0
119.3749,-2.4322,0,0,0,0->0,0,0,0,0
119.3794,-2.4322,0,0,0,0->0,0,0,0,0
119.2222,-2.4277,0,0,0,0->0,0,0,0,0
119.3075,-2.4277,0,0,0,0->0,0,0,0,0
119.4198,-2.4277,1,1,0,1->1,0,0,0,0
119.2267,-2.4232,0,0,0,0->0,0,0,0,0
119.33,-2.4232,0,0,0,0->0,0,0,0,0
119.2716,-2.4187,0,0,0,0->0,0,0,0,0
119.2895,-2.4187,0,0,0,0->0,0,0,0,0
119.303,-2.4187,0,0,0,0->0,0,0,0,0
119.3075,-2.4187,0,0,0,0->0,0,0,0,0
119.3659,-2.4187,0,0,0,0->0,0,0,0,0
119.2356,-2.4142,0,0,0,0->0,0,0,0,0
119.2491,-2.4142,0,0,0,0->0,0,0,0,0
119.33,-2.4142,0,1,1,0->1,1,0,0,0
119.3434,-2.4142,0,0,0,0->0,0,0,0,0
119.3659,-2.4142,0,0,0,0->0,0,0,0,0
119.1862,-2.4097,0,0,0,0->0,0,0,0,0
119.1952,-2.4097,1,1,0,1->1,0,0,0,0
119.2267,-2.4097,1,1,0,1->1,0,0,0,0
119.2985,-2.4097,0,0,0,0->0,0,0,0,0
119.3524,-2.4097,0,0,0,0->0,0,0,0,0
119.3614,-2.4097,0,0,0,0->0,0,0,0,0
119.4198,-2.4097,0,0,0,0->0,0,0,0,0
119.2177,-2.4052,0,0,0,0->0,0,0,0,0
119.3524,-2.4052,0,0,0,0->0,0,0,0,0
119.1233,-2.4007,4,4,0,4->4,0,0,0,0
119.1278,-2.4007,4,4,0,4->4,0,0,0,0
119.3255,-2.4007,0,0,0,0->0,0,0,0,0
119.1189,-2.3963,4,4,0,4->4,0,0,0,0
119.2716,-2.3963,0,0,0,0->0,0,0,0,0
119.285,-2.3963,0,0,0,0->0,0,0,0,0
119.3569,-2.3963,0,0,0,0->0,0,0,0,0
119.3839,-2.3963,0,0,0,0->0,0,0,0,0
119.1099,-2.3918,4,4,0,4->4,0,0,0,0
119.1233,-2.3918,4,4,0,4->4,0,0,0,0
119.2222,-2.3918,0,0,0,0->0,0,0,0,0
119.3614,-2.3918,0,0,0,0->0,0,0,0,0
119.4063,-2.3918,0,0,0,0->0,0,0,0,0
119.4108,-2.3918,0,0,0,0->0,0,0,0,0
119.1189,-2.3873,4,4,0,4->4,0,0,0,0
119.2446,-2.3873,1,1,0,1->1,0,0,0,0
119.3389,-2.3873,0,0,0,0->0,0,0,0,0
119.3973,-2.3873,0,0,0,0->0,0,0,0,0
119.1233,-2.3828,4,4,0,4->4,0,0,0,0
119.3883,-2.3828,0,0,0,0->0,0,0,0,0
119.321,-2.3783,0,0,0,0->0,0,0,0,0
119.3479,-2.3783,0,0,0,0->0,0,0,0,0
119.4153,-2.3783,0,0,0,0->0,0,0,0,0
119.1099,-2.3738,4,4,0,4->4,0,0,0,0
119.2895,-2.3738,1,1,0,1->1,0,0,0,0
119.4108,-2.3738,0,0,0,0->0,0,0,0,0
119.2716,-2.3693,0,1,1,0->1,1,0,0,0
119.3344,-2.3693,0,0,0,0->0,0,0,0,0
119.3704,-2.3693,0,0,0,0->0,0,0,0,0
119.2311,-2.3603,1,1,0,1->1,0,0,0,0
119.2671,-2.3603,1,1,0,1->1,0,0,0,0
119.3839,-2.3603,0,0,0,0->0,0,0,0,0
119.1952,-2.3558,0,1,1,0->1,1,0,0,0
119.294,-2.3513,0,0,0,0->0,0,0,0,0
119.33,-2.3513,0,0,0,0->0,0,0,0,0
119.3524,-2.3513,0,0,0,0->0,0,0,0,0
119.1728,-2.3468,1,1,0,1->1,0,0,0,0
119.3389,-2.3468,0,0,0,0->0,0,0,0,0
119.3569,-2.3468,0,0,0,0->0,0,0,0,0
119.3614,-2.3468,0,0,0,0->0,0,0,0,0
119.1054,-2.3424,4,4,0,4->4,0,0,0,0
119.3659,-2.3424,0,0,0,0->0,0,0,0,0
119.1728,-2.3379,2,2,0,2->2,0,0,0,0
119.3569,-2.3379,0,0,0,0->0,0,0,0,0
119.3839,-2.3379,0,0,0,0->0,0,0,0,0
119.2132,-2.3334,1,0,1,1->0,0,1,0,0
119.2311,-2.3334,1,0,1,1->0,0,1,0,0
